item_id|employee_id|date|quantity_before|quantity_after
10071|10021|1337614020|227|210
10013|10009|1422465584|89|107
10052|10036|1334891516|87|108
10010|10046|1335607685|231|120
10250|10029|1276577882|130|169
10173|10009|1432517345|133|105
10206|10031|1332457392|89|157
10273|10028|1221098653|63|223
10183|10017|1339804448|183|134
10088|10040|1293754140|191|232
10218|10040|1436873830|160|49
10014|10044|1292338537|176|120
10256|10032|1283113009|116|192
10249|10036|1227402870|95|70
10070|10020|1422929865|96|167
10242|10042|1442143265|131|125
10235|10038|1286293378|95|208
10153|10014|1410267099|205|137
10148|10018|1411648917|50|72
10102|10035|1293398966|213|215
10195|10026|1326059240|150|215
10217|10038|1305173963|164|186
10193|10029|1396699986|162|128
10095|10013|1263931179|202|48
10105|10011|1284279150|48|119
10006|10036|1273732008|160|57
10012|10036|1436434210|147|180
10140|10011|1436932163|69|128
10026|10028|1363211092|213|216
10127|10046|1281763969|106|115
10254|10020|1234096473|199|209
10114|10013|1343796617|157|50
10119|10019|1398241569|58|102
10174|10010|1205168685|129|195
10069|10033|1300112948|100|70
10040|10021|1257014905|79|164
10216|10033|1391323181|103|101
10070|10020|1409445526|224|98
10047|10012|1327491971|122|198
10284|10044|1410852076|139|179
10012|10008|1208748464|93|65
10158|10045|1241629620|232|87
10074|10022|1352903078|77|71
10079|10030|1426745169|159|140
10256|10033|1262682499|120|206
10093|10025|1429671069|99|157
10065|10006|1415930540|94|79
10293|10031|1387082517|202|200
10217|10033|1356998092|221|204
10240|10030|1276936775|202|132
10116|10031|1298429179|74|227
10185|10020|1276478269|102|105
10197|10029|1435253841|168|227
10026|10019|1422345185|175|152
10105|10010|1363489143|184|136
10264|10016|1382990834|66|66
10008|10017|1265080984|98|172
10243|10037|1387910418|196|70
10273|10008|1212568299|49|189
10133|10004|1419863891|54|86
10256|10026|1299900342|204|98
10061|10035|1330072240|90|139
10261|10017|1341335459|52|164
10256|10016|1353397028|156|86
10197|10042|1389220232|137|158
10147|10017|1277623526|111|197
10215|10014|1424683259|92|206
10018|10024|1278731773|157|73
10269|10046|1383888002|169|47
10093|10001|1350251850|48|122
10277|10028|1386233690|219|114
10279|10017|1232922126|54|75
10194|10046|1371436264|81|232
10248|10032|1381861243|138|141
10197|10019|1419555844|79|89
10255|10000|1326027716|112|150
10220|10022|1240755715|89|47
10169|10038|1209801868|229|139
10177|10023|1312799294|130|230
10269|10046|1236645479|99|89
10230|10032|1428235521|110|138
10143|10015|1235275847|203|138
10104|10033|1441760680|148|60
10075|10022|1328740099|212|173
10121|10023|1209598667|73|144
10241|10028|1402423728|205|94
10125|10037|1291438799|91|78
10278|10033|1235302886|167|110
10211|10012|1337331991|122|170
10044|10016|1320599101|200|172
10003|10030|1398343601|92|106
10244|10038|1416276949|221|145
10006|10024|1370106053|110|224
10213|10006|1425956226|216|186
10238|10019|1208491620|156|156
10018|10010|1322374865|103|222
10196|10042|1319580058|147|62
10279|10041|1248352763|48|211
10194|10026|1394383660|178|134
10084|10021|1407743312|79|74
10276|10036|1340699358|66|95
10082|10015|1389980899|88|84
10259|10032|1207232568|115|84
10230|10006|1427969561|50|221
10259|10006|1322222336|66|89
10278|10005|1308174527|182|58
10204|10020|1221336086|102|179
10249|10026|1297712821|111|160
10105|10015|1342575769|223|199
10110|10011|1331762191|97|123
10072|10013|1393475953|90|122
10105|10044|1245148542|70|129
10218|10007|1243547376|87|213
10127|10038|1322427401|107|227
10226|10000|1370597505|185|70
10067|10012|1267483499|167|101
10208|10026|1267381725|166|223
10083|10033|1428669037|215|161
10088|10033|1399906892|154|206
10244|10036|1277555364|155|113
10285|10008|1311556352|86|218
10069|10043|1231894025|52|92
10290|10030|1241969973|101|166
10206|10039|1392569249|209|199
10076|10033|1445142691|94|156
10144|10016|1398339386|184|203
10167|10039|1421792959|76|115
10049|10006|1271559792|153|198
10007|10032|1322111213|143|161
10251|10031|1206640534|149|191
10249|10030|1247258902|75|172
10128|10037|1377041605|152|114
10257|10015|1271292224|201|134
10050|10037|1350459130|166|47
10054|10013|1244827899|54|153
10184|10040|1442777124|163|189
10142|10004|1415139933|99|85
10243|10042|1255701485|122|62
10030|10042|1377054383|54|117
10169|10040|1255555339|211|184
10220|10038|1421350278|72|62
10232|10026|1263033421|116|198
10123|10026|1355632073|76|167
10034|10006|1421157943|150|97
10257|10022|1384885215|99|93
10045|10036|1372326920|221|78
10141|10044|1244813814|113|160
10089|10022|1315308498|106|128
10084|10004|1274217439|218|66
10042|10006|1375049605|168|122
10182|10018|1381945843|120|134
10139|10030|1341004952|204|80
10270|10011|1277649792|98|229
10122|10029|1419325903|79|91
10279|10011|1239917604|109|203
10070|10017|1383710022|170|136
10268|10035|1427620967|110|88
10245|10033|1324741438|124|58
10173|10045|1352897066|121|148
10223|10016|1423466577|227|220
10201|10043|1413962574|77|119
10183|10036|1247169008|137|155
10230|10025|1402661644|96|167
10095|10015|1222505436|127|162
10036|10037|1438656007|63|217
10190|10004|1252946354|193|170
10164|10006|1413335864|77|58
10019|10024|1276214439|79|203
10120|10014|1418292377|113|168
10248|10013|1422818823|72|50
10287|10024|1395577712|173|220
10100|10006|1407410714|220|196
10083|10031|1420632620|189|145
10011|10022|1243617680|206|197
10015|10044|1226460154|192|171
10130|10028|1348669367|78|187
10099|10011|1220008246|155|210
10162|10017|1321376052|137|111
10264|10014|1311580318|119|127
10173|10040|1421376823|115|171
10279|10024|1207338174|215|91
10113|10010|1339277195|214|167
10249|10005|1405779839|204|125
10219|10011|1326496693|227|106
10146|10037|1310055235|137|161
10104|10042|1338788679|205|93
10163|10000|1427191777|71|210
10000|10011|1421024322|216|220
10113|10036|1317338797|143|217
10042|10041|1339792739|180|90
10102|10012|1282981590|124|130
10128|10005|1291934263|58|69
10159|10020|1369490175|62|183
10066|10046|1313461279|132|130
10272|10003|1228590991|220|157
10224|10005|1390105444|125|165
10293|10018|1308192277|71|137
10279|10001|1371739719|114|70
10059|10013|1294952437|195|147
10268|10006|1305638904|145|200
10077|10033|1408174715|153|113
10163|10039|1297453078|135|57
10253|10043|1342714772|227|121
10176|10042|1327998391|162|206
10027|10034|1214920299|182|129
10187|10042|1254548798|103|49
10247|10026|1354687695|155|177
10263|10006|1245878314|141|156
10026|10004|1350733098|86|157
10181|10043|1230882771|217|218
10099|10009|1434121173|143|167
10057|10023|1361772670|227|97
10032|10006|1410430570|131|160
10187|10002|1216700393|137|145
10282|10002|1290706761|118|84
10261|10044|1268654689|181|86
10061|10033|1325475104|198|176
10122|10008|1397153597|201|145
10035|10025|1427021013|142|55
10208|10033|1342731331|139|174
10132|10027|1425959218|169|148
10113|10024|1359027903|186|126
10018|10001|1214710652|114|167
10256|10032|1400129775|58|150
10095|10043|1254548821|53|182
10266|10017|1270596298|90|107
10077|10023|1269739129|84|213
10051|10034|1302304155|227|230
10018|10023|1422483558|78|77
10251|10045|1207140466|110|232
10226|10033|1350357042|95|156
10048|10031|1311821617|115|165
10197|10009|1377148566|84|115
10284|10003|1228730597|70|227
10218|10031|1260462949|216|207
10147|10045|1239323763|97|196
10130|10043|1350981144|213|88
10190|10026|1279802397|165|71
10093|10023|1302805091|208|68
10228|10039|1399053691|72|142
10224|10009|1206787489|93|208
10261|10038|1441933378|195|64
10170|10016|1303595315|198|157
10124|10035|1270075909|115|99
10112|10032|1337529586|97|157
10239|10036|1276268663|167|217
10084|10034|1415156636|68|76
10076|10029|1210994043|199|52
10156|10003|1281449396|126|220
10212|10046|1226775652|116|116
10262|10045|1298479827|91|69
10095|10014|1427835412|144|166
10265|10025|1349316030|137|215
10152|10000|1270460916|79|116
10254|10029|1321591411|168|188
10278|10002|1401344455|104|77
10110|10018|1218334609|204|104
10138|10039|1410311834|113|127
10029|10044|1330828562|174|134
10090|10024|1277051991|164|194
10075|10034|1272623455|79|221
10255|10035|1206269493|185|103
10264|10027|1285074277|162|216
10291|10032|1301123686|177|55
10021|10034|1215524173|203|151
10075|10038|1301742124|113|115
10231|10030|1437899965|124|165
10228|10046|1382203346|191|203
10107|10022|1232745666|198|97
10043|10005|1363062107|210|49
10065|10032|1322013795|162|82
10135|10013|1297026508|161|154
10130|10030|1306591864|171|227
10186|10001|1313941971|62|149
10110|10025|1304076739|89|71
10195|10037|1295144529|116|75
10077|10038|1294137246|53|226
10247|10021|1379892877|131|61
10164|10011|1264430512|68|114
10038|10015|1298487373|114|49
10232|10037|1412091732|114|161
10027|10030|1435752248|169|53
10098|10020|1282259308|78|148
10059|10012|1213917322|213|103
10131|10046|1227918919|97|49
10210|10016|1419341456|119|216
10016|10034|1300231937|132|59
10077|10020|1258541238|82|217
10042|10014|1407494897|230|133
10004|10006|1404439502|230|189
10220|10006|1219432178|139|200
10094|10022|1394048306|80|130
10258|10006|1346649571|136|219
10278|10040|1413716110|163|64
10128|10024|1319417966|111|221
10149|10028|1231541326|160|227
10265|10006|1388547742|138|140
10019|10007|1335950874|214|105
10072|10017|1267364000|177|54
10157|10000|1297096023|55|186
10292|10026|1437195393|87|193
10066|10032|1241868068|83|124
10223|10002|1349379700|220|76
10011|10011|1319640972|150|142
10216|10046|1270207373|208|89
10154|10046|1234712603|48|110
10084|10012|1393595153|88|223
10262|10024|1327886812|157|49
10209|10016|1320788562|84|174
10270|10034|1205757099|131|94
10072|10007|1258796564|51|179
10061|10034|1228513483|136|159
10034|10039|1291838968|225|200
10207|10010|1259014851|203|129
10195|10025|1211741579|80|164
10164|10016|1426468257|159|191
10083|10041|1376792711|68|188
10090|10001|1298884540|197|47
10055|10031|1423167193|202|198
10033|10032|1373682790|73|173
10254|10025|1284490564|119|123
10004|10043|1434542547|203|55
10046|10000|1391801617|82|225
10143|10004|1353586775|98|201
10287|10045|1369956406|181|69
10229|10002|1241866627|110|78
10124|10017|1366091534|223|105
10257|10011|1255412726|214|168
10070|10030|1272800869|124|104
10172|10032|1338844229|202|189
10285|10007|1212070206|150|79
10057|10026|1227736464|152|162
10000|10008|1362253579|190|202
10267|10040|1427343696|177|223
10181|10019|1392116657|106|59
10015|10032|1403970223|140|71
10129|10014|1294562773|54|62
10082|10031|1402785880|123|116
10289|10024|1351330906|78|76
10271|10040|1389169961|85|56
10184|10042|1421475652|159|193
10102|10025|1413149346|70|85
10165|10010|1217421191|123|180
10074|10002|1433840991|87|73
10220|10003|1355111881|93|199
10141|10042|1263785413|114|217
10270|10022|1313849174|102|89
10037|10001|1275613258|139|55
10008|10037|1238221935|134|155
10171|10034|1288660717|86|123
10127|10039|1241790565|83|144
10126|10037|1295662294|211|81
10107|10001|1374316299|204|207
10041|10006|1292781775|210|115
10235|10010|1337742797|169|144
10178|10034|1387632380|106|182
10077|10016|1210792935|178|204
10120|10034|1295743881|194|171
10134|10028|1285849886|227|220
10050|10025|1257827361|80|206
10044|10009|1429180425|98|145
10245|10017|1310948348|114|58
10101|10035|1316186431|67|165
10212|10017|1211671351|83|86
10270|10017|1287746415|66|137
10144|10019|1282271303|197|145
10071|10037|1258490327|64|83
10249|10030|1314867321|138|70
10161|10046|1435531779|228|82
10147|10040|1355188340|108|141
10042|10006|1220567864|223|94
10206|10045|1390985715|196|196
10106|10031|1295144824|92|59
10178|10018|1221294157|221|132
10215|10010|1399974270|150|85
10200|10007|1289749218|89|171
10074|10001|1372812370|194|193
10163|10022|1424760387|127|104
10273|10045|1276189954|175|157
10029|10012|1216305270|64|94
10175|10023|1317746817|205|194
10180|10023|1337786890|75|229
10252|10009|1359386601|97|89
10281|10016|1311194593|217|209
10150|10010|1303032625|223|81
10219|10037|1309519037|125|203
10252|10027|1359263633|68|57
10276|10029|1307511917|177|73
10071|10018|1291387523|78|116
10110|10045|1313190050|222|65
10278|10044|1237482914|58|129
10048|10020|1239873077|218|171
10248|10016|1304444619|205|160
10023|10042|1358327621|130|132
10017|10009|1323648076|227|114
10067|10005|1414430989|183|157
10072|10046|1308495027|150|214
10278|10033|1283898914|83|148
10061|10021|1260826529|125|130
10269|10009|1398098409|65|208
10248|10044|1275182879|153|102
10179|10033|1218105501|52|193
10172|10001|1416779569|122|49
10269|10036|1309530494|132|183
10055|10038|1369655876|150|129
10109|10023|1443773417|65|218
10102|10020|1350914837|77|202
10100|10008|1405694609|129|53
10102|10030|1408960810|219|102
10088|10001|1349371804|205|104
10299|10008|1411022626|227|134
10290|10012|1314700698|188|159
10045|10027|1394968940|64|221
10118|10027|1257549888|119|83
10057|10038|1428338976|172|126
10054|10045|1361570645|149|98
10077|10012|1384680571|130|223
10245|10045|1355644703|232|72
10279|10019|1392077328|49|216
10258|10033|1361670482|176|223
10274|10042|1235017483|211|130
10098|10041|1221679759|119|90
10193|10033|1322529839|189|120
10231|10002|1398072407|219|216
10026|10042|1237134783|96|220
10022|10026|1259932712|138|115
10056|10030|1272863395|228|171
10037|10023|1355191975|232|216
10089|10026|1231404475|213|47
10104|10022|1220752692|170|130
10294|10035|1358083630|205|104
10116|10000|1222180130|79|67
10010|10035|1288010682|186|218
10005|10045|1238492116|223|170
10170|10027|1255458415|69|149
10278|10004|1228821874|226|141
10094|10016|1258929071|203|222
10067|10020|1232517259|220|148
10064|10024|1210137093|163|105
10133|10001|1425726516|160|57
10145|10005|1249819450|156|81
10095|10008|1330161994|167|133
10091|10031|1372228338|110|74
10116|10006|1298383978|111|58
10067|10013|1210170087|177|156
10211|10017|1262333599|148|205
10079|10021|1324748868|116|79
10215|10012|1360020234|159|126
10017|10011|1354325810|90|112
10168|10032|1351631052|227|65
10197|10001|1287630125|124|86
10104|10035|1283324665|164|90
10003|10045|1292874673|168|57
10121|10043|1258405408|131|217
10280|10028|1407610235|123|151
10076|10010|1243382963|214|119
10006|10022|1348817389|154|221
10259|10044|1381111396|137|77
10083|10027|1271157200|147|125
10166|10010|1249006998|89|165
10210|10004|1445308277|51|58
10075|10011|1298940180|157|134
10122|10029|1383381254|196|162
10183|10031|1368878555|128|179
10143|10031|1378417768|149|205
10241|10021|1443909217|121|100
10258|10002|1272129934|112|82
10243|10016|1326092046|131|92
10159|10006|1228946171|80|231
10023|10029|1246091440|199|205
10175|10003|1292705007|71|89
10081|10032|1335029000|146|47
10081|10035|1336989724|56|84
10007|10000|1347900877|157|112
10201|10038|1398684587|89|143
10209|10008|1288592952|62|163
10018|10019|1356086968|195|95
10132|10039|1408116598|71|122
10085|10029|1285159496|104|112
10093|10008|1235520712|175|68
10252|10046|1303640176|177|180
10219|10008|1415488861|85|229
10054|10020|1265426138|78|142
10146|10020|1379873962|222|228
10088|10014|1359664283|81|153
10086|10013|1363544001|98|171
10169|10033|1210727683|180|159
10298|10037|1308921887|85|134
10266|10044|1207897606|96|128
10174|10003|1271763937|82|183
10288|10034|1429924299|57|175
10248|10019|1261149168|89|148
10134|10039|1263880157|101|222
10186|10024|1379477070|105|213
10191|10044|1398386100|61|207
10135|10039|1221743343|136|154
10031|10029|1270504499|165|202
10011|10027|1355205006|179|198
10046|10017|1221910768|117|176
10187|10042|1434244009|204|51
10231|10019|1399203176|72|158
10193|10017|1314459480|90|128
10145|10001|1290502779|184|65
10058|10015|1303467655|78|173
10289|10021|1400156420|211|169
10121|10010|1357759938|154|206
10279|10032|1301820884|128|145
10293|10006|1367749871|228|135
10035|10014|1271237252|97|186
10286|10040|1370616720|223|125
10033|10044|1340007412|179|218
10281|10032|1442940621|100|61
10099|10010|1388291048|57|202
10052|10031|1342603090|149|58
10138|10001|1341534775|67|86
10117|10011|1395140478|78|178
10203|10036|1267285652|106|225
10102|10018|1279213451|64|116
10272|10040|1232121554|81|84
10067|10013|1284858938|220|52
10098|10040|1297419555|134|158
10138|10032|1218117339|193|178
10057|10025|1443971565|185|198
10101|10009|1271753876|142|86
10020|10009|1407549101|98|171
10110|10032|1403462609|206|136
10288|10035|1407260421|230|54
10010|10020|1272405017|64|117
10149|10033|1251560869|223|105
10132|10016|1429638277|197|222
10107|10031|1250658586|218|79
10157|10042|1291491325|73|218
10033|10009|1365765270|133|49
10185|10007|1396763272|59|156
10278|10040|1314076839|125|79
10123|10022|1324103392|59|100
10081|10009|1234322193|127|135
10223|10024|1323643082|93|53
10156|10036|1399062260|137|142
10240|10043|1211631500|110|60
10165|10029|1368419699|180|110
10255|10006|1362139099|220|59
10274|10022|1285562396|66|223
10172|10018|1207448797|115|104
10186|10045|1362832396|81|174
10182|10008|1218498768|170|73
10101|10043|1403621818|125|166
10111|10000|1243454231|102|71
10226|10002|1293052082|154|125
10145|10014|1333171023|144|151
10118|10006|1298515693|201|151
10090|10027|1265325693|141|165
10044|10035|1239375655|55|47
10092|10009|1249127862|59|173
10138|10009|1325899956|50|145
10236|10019|1212921960|162|224
10200|10011|1332714011|127|82
10044|10003|1236091866|132|117
10141|10041|1342192867|106|143
10239|10026|1420626010|229|196
10260|10013|1278972545|142|70
10064|10040|1279502317|113|152
10052|10009|1370776035|178|131
10107|10025|1394543685|152|179
10139|10002|1287751898|50|170
10150|10042|1218758530|174|113
10077|10000|1382110489|187|227
10202|10013|1223720774|71|209
10109|10013|1365727461|197|206
10271|10035|1224922805|94|78
10092|10042|1414307533|77|179
10262|10006|1322237624|201|180
10183|10015|1421143924|68|107
10175|10027|1315398193|208|224
10042|10034|1387988266|71|153
10110|10036|1279102521|71|133
10203|10042|1236102119|61|188
10001|10011|1268156454|64|67
10256|10027|1239615341|221|120
10041|10013|1391164332|87|102
10053|10033|1212993005|75|170
10095|10030|1287927682|193|51
10025|10006|1280171916|49|78
10211|10013|1344187873|147|204
10013|10026|1239737750|56|95
10196|10027|1383944227|127|118
10184|10033|1264729556|93|179
10035|10034|1399180947|102|123
10102|10019|1445451046|107|205
10220|10035|1294570444|161|226
10093|10001|1416183589|126|153
10232|10019|1311629788|198|69
10030|10014|1265624307|115|166
10184|10046|1307760706|177|117
10005|10036|1440856568|86|137
10081|10015|1220173850|180|98
10150|10039|1283604841|133|49
10054|10011|1340769596|231|59
10207|10027|1414356122|125|139
10160|10006|1289681474|79|215
10138|10036|1214940748|97|49
10259|10007|1401726348|118|202
10068|10014|1363063119|98|216
10009|10022|1214681411|133|106
10006|10046|1275225253|219|133
10118|10039|1290276089|62|181
10284|10038|1230627896|53|117
10152|10015|1431275442|227|225
10150|10008|1412530916|231|98
10064|10027|1254355061|148|117
10249|10017|1222982837|192|96
10010|10029|1438471702|174|189
10192|10009|1207881240|110|160
10142|10016|1353019109|102|91
10072|10038|1302121850|76|155
10218|10026|1343055965|62|59
10210|10042|1274472588|177|132
10228|10018|1366710414|55|105
10271|10000|1270313901|164|87
10009|10017|1384003159|112|223
10238|10032|1374988814|111|60
10172|10020|1427596803|79|154
10093|10013|1352511555|183|143
10294|10033|1208742378|181|228
10215|10006|1231902761|116|85
10102|10031|1311679154|116|211
10211|10013|1222354467|180|194
10223|10009|1383487117|63|163
10157|10017|1409264912|184|152
10148|10032|1252788629|53|135
10001|10043|1315896825|154|84
10131|10021|1344781341|203|142
10064|10009|1234097266|86|111
10216|10042|1320247565|155|182
10105|10001|1406603694|68|107
10143|10003|1261144733|185|126
10084|10001|1401168947|183|59
10059|10042|1420313477|53|162
10113|10022|1297917574|82|170
10011|10022|1247152662|215|114
10049|10013|1315554334|80|129
10223|10028|1421961335|71|196
10008|10023|1288235528|147|159
10002|10002|1332300441|208|224
10225|10037|1295509055|93|173
10268|10035|1417472075|77|61
10009|10009|1227697199|109|128
10087|10037|1414824202|62|184
10190|10027|1261771796|225|172
10285|10041|1241731216|85|61
10090|10032|1251904714|74|199
10228|10013|1353042510|96|166
10143|10024|1369378020|119|222
10008|10013|1340078900|206|218
10172|10003|1233215846|152|57
10270|10013|1394103631|203|223
10012|10046|1409022599|220|204
10068|10002|1408073980|156|84
10116|10024|1254877386|157|205
10041|10024|1256426326|165|100
10032|10031|1354780364|188|172
10017|10003|1382681446|221|106
10279|10005|1350781888|93|168
10156|10030|1367209792|228|200
10036|10019|1329766577|82|102
10247|10036|1244001525|66|167
10103|10039|1367792597|209|204
10143|10043|1254464388|106|58
10081|10035|1326073103|51|206
10173|10015|1298537411|101|192
10068|10010|1309303689|109|57
10110|10005|1322960717|133|212
10218|10020|1421549146|70|111
10213|10038|1206576214|197|50
10036|10026|1304315189|133|166
10025|10003|1348235497|107|138
10033|10036|1428287072|137|48
10068|10019|1424187493|177|126
10084|10043|1404023601|165|197
10297|10014|1241865863|158|135
10155|10033|1260786165|138|194
10072|10034|1377462747|140|115
10041|10026|1419982247|68|192
10225|10015|1378360900|137|166
10141|10025|1278255800|137|201
10251|10020|1245235152|114|205
10075|10045|1437084899|62|222
10086|10045|1292965730|56|159
10274|10006|1342917288|110|226
10149|10020|1209949015|113|212
10277|10037|1298466758|82|210
10008|10021|1338569096|191|151
10191|10002|1413718374|135|56
10097|10008|1443930176|77|164
10178|10009|1442934251|91|138
10172|10046|1432987325|112|188
10166|10017|1353359776|195|139
10082|10007|1238934616|202|163
10261|10018|1332917268|184|209
10120|10034|1350996926|111|80
10046|10014|1258943739|169|130
10100|10026|1309061587|102|148
10089|10004|1291963938|93|159
10045|10005|1356616570|131|174
10064|10031|1265977895|153|117
10274|10013|1207662955|110|107
10289|10026|1295533367|132|202
10218|10006|1355288122|207|85
10020|10032|1430083095|56|64
10065|10019|1312297886|190|81
10083|10012|1362884563|172|161
10125|10036|1218014339|96|117
10159|10033|1303102383|135|190
10011|10018|1440259204|57|96
10043|10004|1322827092|57|63
10186|10027|1285999385|158|128
10094|10024|1288428153|197|64
10076|10006|1410509011|77|197
10075|10046|1440178287|218|208
10205|10007|1404301922|227|178
10210|10003|1372348886|88|63
10284|10005|1288340950|137|122
10042|10016|1372827158|70|212
10064|10028|1307065226|163|182
10185|10017|1221327680|72|112
10185|10023|1235926422|92|70
10081|10028|1372633602|96|176
10145|10012|1344115726|120|87
10251|10032|1283488296|121|161
10184|10046|1421934673|86|192
10076|10006|1445201377|47|228
10280|10010|1306551998|160|210
10147|10027|1239978263|186|127
10116|10013|1371780369|56|55
10066|10035|1335238360|58|178
10216|10035|1444012474|121|124
10182|10042|1375070841|65|104
10212|10020|1270781616|61|210
10165|10014|1286788600|216|155
10156|10035|1341550894|124|55
10151|10024|1416533338|126|68
10009|10023|1226731333|94|220
10095|10020|1356868767|67|119
10157|10015|1226881885|178|144
10076|10033|1416312945|54|150
10219|10022|1365347594|180|101
10089|10008|1226192308|124|206
10187|10025|1330935311|80|55
10236|10019|1308391225|61|111
10112|10004|1278251589|104|156
10080|10046|1301841271|230|64
10275|10037|1225634930|225|201
10057|10034|1324519857|206|82
10280|10046|1237235017|115|107
10184|10031|1217327398|190|123
10144|10025|1393194621|77|206
10272|10017|1207917361|145|139
10077|10032|1344601728|154|194
10270|10002|1270625638|182|118
10228|10031|1267993159|140|113
10122|10027|1392628403|70|108
10028|10027|1256518541|108|105
10191|10039|1428776678|60|105
10123|10020|1293784961|125|127
10184|10031|1368731492|172|87
10131|10027|1366960543|70|232
10210|10015|1316540270|63|161
10174|10022|1401572348|121|123
10163|10013|1402421296|52|68
10083|10002|1413628099|180|147
10191|10046|1311181600|106|110
10055|10017|1226232757|230|192
10007|10029|1414664773|150|86
10278|10004|1365172247|174|87
10263|10044|1440280634|86|168
10185|10041|1310060013|78|183
10112|10042|1370680377|154|188
10009|10044|1327292724|73|220
10138|10041|1263568250|53|183
10010|10030|1277605242|137|221
10037|10010|1348060697|95|55
10151|10041|1285444493|104|197
10220|10027|1216263856|72|209
10216|10041|1326005490|228|179
10037|10003|1315509189|227|166
10052|10044|1420893365|166|49
10096|10045|1263506642|196|212
10162|10000|1328674514|182|222
10188|10017|1273369165|155|99
10214|10013|1421703775|144|207
10291|10033|1278795381|107|198
10081|10045|1274478482|185|136
10112|10006|1365366987|66|178
10141|10039|1245021224|184|141
10207|10006|1427840375|89|152
10069|10016|1292201781|173|74
10110|10004|1274897262|200|198
10290|10006|1304771754|142|99
10031|10038|1268098229|65|86
10153|10032|1290801816|106|62
10220|10017|1248000985|98|110
10204|10032|1353733861|167|91
10075|10008|1347294388|74|80
10009|10031|1427471325|104|59
10040|10011|1437423829|51|47
10256|10020|1241291693|154|191
10070|10017|1275906588|232|162
10082|10005|1411459763|56|203
10005|10021|1278738240|100|152
10042|10046|1280975319|140|230
10206|10023|1251407008|116|216
10077|10040|1286090309|112|146
10257|10027|1322300208|202|121
10193|10033|1343301550|204|131
10127|10021|1381215834|88|136
10253|10002|1235519110|99|123
10217|10008|1249386786|153|97
10089|10031|1376070595|94|95
10171|10012|1270765082|98|128
10274|10045|1274179656|94|181
10189|10019|1309477676|116|192
10195|10043|1361864472|211|52
10066|10001|1222685052|187|177
10093|10038|1206287592|73|81
10251|10021|1269479859|98|107
10174|10026|1257084809|124|193
10086|10037|1352197652|177|65
10169|10036|1251260848|195|137
10231|10019|1232213325|78|203
10017|10026|1307203415|175|104
10266|10028|1351458944|173|82
10019|10013|1430637522|207|66
10102|10020|1411962798|59|220
10213|10046|1301280297|83|126
10259|10025|1312408354|171|221
10078|10002|1248316477|188|155
10096|10021|1346611496|168|79
10082|10036|1310776380|179|192
10120|10036|1365305754|87|90
10250|10021|1263590134|153|104
10245|10015|1263674516|90|84
10053|10043|1346251577|171|85
10015|10016|1305376969|82|156
10212|10033|1340745032|200|104
10040|10041|1308606281|170|56
10292|10041|1438909056|97|49
10229|10000|1233152746|157|66
10226|10042|1293353595|99|201
10110|10006|1306926477|74|142
10146|10020|1410894103|117|109
10112|10034|1296535784|178|169
10236|10007|1354002352|77|97
10068|10005|1350956473|188|86
10078|10005|1229635913|85|69
10126|10006|1257480279|105|200
10028|10005|1404750612|72|130
10178|10036|1253885998|147|118
10105|10022|1322723771|195|189
10264|10004|1346668892|61|206
10048|10014|1234197303|104|168
10298|10028|1353139322|72|57
10008|10045|1226732458|199|76
10007|10009|1408467748|159|129
10133|10041|1375736287|194|218
10035|10032|1243927224|156|57
10145|10042|1292688810|225|53
10210|10041|1348948456|47|96
10129|10033|1286779581|62|63
10228|10002|1308925191|202|231
10224|10039|1350716675|225|119
10057|10032|1331219649|52|171
10225|10018|1215293962|62|229
10068|10044|1380573121|166|101
10247|10007|1388410118|135|101
10131|10022|1397944758|149|108
10018|10031|1302364264|218|79
10250|10016|1437638368|210|172
10077|10002|1394337783|230|98
10060|10010|1425042969|160|231
10181|10041|1368800597|208|161
10041|10033|1368601616|210|124
10067|10026|1281397099|144|123
10064|10008|1413515388|154|95
10251|10000|1321990272|129|152
10110|10004|1214579303|184|74
10108|10040|1329917214|78|206
10299|10046|1405959348|93|188
10137|10008|1384684177|114|53
10033|10039|1407622895|210|47
10294|10019|1316280545|184|188
10280|10039|1288941851|158|66
10034|10037|1214129423|176|167
10122|10016|1337813253|118|132
10099|10027|1281963223|172|173
10063|10026|1299509039|180|61
10053|10028|1277141671|78|188
10005|10010|1316965395|68|90
10005|10014|1354931005|157|101
10100|10022|1426053820|210|222
10073|10033|1282427682|98|127
10154|10036|1279149571|91|167
10060|10008|1347152000|198|62
10040|10027|1303024146|53|98
10244|10025|1407738910|57|60
10055|10023|1430761469|186|86
10074|10019|1404988157|129|146
10067|10023|1393376364|86|105
10184|10001|1313563353|147|137
10157|10017|1377876210|141|135
10113|10041|1317905527|231|60
10001|10018|1300602256|117|78
10283|10026|1389631868|227|124
10007|10046|1323975728|88|203
10144|10013|1402524178|201|225
10251|10010|1420037638|50|71
10102|10023|1425121280|113|148
10207|10012|1219560575|179|174
10259|10031|1365672717|201|91
10099|10013|1289171485|231|144
10132|10020|1320259493|99|75
10046|10038|1295055349|148|111
10074|10028|1308182051|62|121
10001|10000|1439839373|47|191
10198|10001|1349895223|157|165
10169|10040|1370767565|93|196
10196|10041|1330551211|101|104
10037|10027|1292338839|231|90
10125|10011|1428618926|171|145
10010|10033|1311198186|78|117
10036|10034|1391317042|109|184
10221|10006|1375630038|55|212
